Property Sub Type,Close$/SqFt,Close_Year,Close_Month,close_month_index,Close Date,SqFt,# Beds
Single Family Resi,1.27,2019,7,19,7/30/19,3309.0,4.0
Single Family Resi,1.61,2019,7,19,7/30/19,2605.0,3.0
Single Family Resi,1.66,2019,7,19,7/12/19,2951.0,4.0
Single Family Resi,1.39,2019,7,19,7/29/19,3566.0,5.0
Single Family Resi,1.9,2019,7,19,7/27/19,2732.0,3.0
Condominium,1.2,2019,7,19,7/23/19,661.0,1.0
Condominium,2.06,2019,7,19,7/28/19,389.0,1.0
Quadruplex,0.22,2019,7,19,7/8/19,3612.0,1.0
Apartment,2.1,2019,7,19,7/31/19,400.0,1.0
Apartment,2.1,2019,7,19,7/10/19,400.0,1.0
Condominium,2.11,2019,7,19,7/15/19,403.0,0.0
Apartment,2.16,2019,7,19,7/11/19,400.0,1.0
Condominium,1.85,2019,7,19,7/25/19,499.0,1.0
Condominium,1.44,2019,7,19,7/13/19,661.0,1.0
Apartment,0.06,2019,7,19,7/17/19,16900.0,2.0
Quadruplex,0.28,2019,7,19,7/15/19,3612.0,1.0
Quadruplex,0.27,2019,7,19,7/18/19,3688.0,2.0
Quadruplex,0.3,2019,7,19,7/13/19,3612.0,1.0
Condominium,2.37,2019,7,19,7/31/19,464.0,1.0
Duplex,0.61,2019,7,19,7/31/19,1806.0,2.0
Quadruplex,1.83,2019,7,19,7/10/19,600.0,1.0
Condominium,1.35,2019,7,19,7/31/19,850.0,2.0
Condominium,1.5,2019,7,19,7/8/19,799.0,2.0
Condominium,2.23,2019,7,19,7/1/19,535.0,1.0
Quadruplex,1.17,2019,7,19,7/1/19,1023.0,2.0
Duplex,0.66,2019,7,19,7/15/19,1806.0,2.0
Quadruplex,2.0,2019,7,19,7/10/19,600.0,1.0
Duplex,1.84,2019,7,19,7/25/19,680.0,1.0
Condominium,2.34,2019,7,19,7/10/19,535.0,1.0
Apartment,1.23,2019,7,19,7/11/19,1030.0,2.0
Condominium,2.41,2019,7,19,7/8/19,535.0,1.0
Duplex,0.51,2019,7,19,7/23/19,2563.0,2.0
Condominium,1.58,2019,7,19,7/9/19,884.0,1.0
See Remarks,2.43,2019,7,19,7/12/19,575.0,1.0
Duplex,1.75,2019,7,19,7/5/19,800.0,2.0
Triplex,1.71,2019,7,19,7/17/19,850.0,2.0
Condominium,1.26,2019,7,19,7/10/19,1170.0,3.0
Duplex,1.36,2019,7,19,7/15/19,1100.0,2.0
Condominium,1.18,2019,7,19,7/26/19,1312.0,2.0
Single Family Resi,1.48,2019,7,19,7/26/19,1050.0,2.0
Condominium,1.81,2019,7,19,7/31/19,873.0,1.0
Condominium,2.24,2019,7,19,7/25/19,736.0,1.0
Duplex,0.57,2019,7,19,7/5/19,2899.0,3.0
Duplex,1.53,2019,7,19,7/18/19,1080.0,2.0
Townhouse,1.17,2019,7,19,7/23/19,1491.0,3.0
Townhouse,1.24,2019,7,19,7/16/19,1446.0,2.0
Condominium,1.7,2019,7,19,7/3/19,1087.0,2.0
Single Family Resi,0.91,2019,7,19,7/15/19,2088.0,4.0
Single Family Resi,0.94,2019,7,19,7/31/19,2128.0,4.0
Condominium,1.58,2019,7,19,7/3/19,1260.0,2.0
Single Family Resi,1.26,2019,7,19,7/12/19,1586.0,3.0
Single Family Resi,1.48,2019,7,19,7/13/19,1348.0,3.0
Condominium,1.22,2019,7,19,7/12/19,1704.0,2.0
Duplex,1.98,2019,7,19,7/17/19,1050.0,3.0
Single Family Resi,1.8,2019,7,19,7/14/19,1164.0,3.0
Single Family Resi,1.36,2019,7,19,7/19/19,1545.0,3.0
Single Family Resi,1.56,2019,7,19,7/17/19,1408.0,2.0
Condominium,1.52,2019,7,19,7/20/19,1445.0,3.0
Condominium,1.48,2019,7,19,7/1/19,1488.0,2.0
Single Family Resi,1.65,2019,7,19,7/28/19,1426.0,3.0
Single Family Resi,1.96,2019,7,19,7/6/19,1196.0,3.0
Condominium,1.57,2019,7,19,7/6/19,1500.0,3.0
Condominium,1.67,2019,7,19,7/20/19,1436.0,3.0
Condominium,1.67,2019,7,19,7/12/19,1436.0,3.0
Condominium,1.49,2019,7,19,7/5/19,1638.0,3.0
Single Family Resi,1.24,2019,7,19,7/31/19,1977.0,3.0
Single Family Resi,1.33,2019,7,19,7/26/19,1844.0,3.0
Condominium,1.7,2019,7,19,7/10/19,1437.0,3.0
Townhouse,1.3,2019,7,19,7/5/19,1916.0,4.0
Single Family Resi,1.14,2019,7,19,7/11/19,2289.0,4.0
Single Family Resi,2.07,2019,7,19,7/8/19,1306.0,2.0
Condominium,1.71,2019,7,19,7/15/19,1757.0,3.0
Townhouse,1.62,2019,7,19,7/1/19,2537.0,4.0
Apartment,1.46,2019,7,19,7/27/19,515.0,1.0
Quadruplex,0.27,2019,7,19,7/1/19,3360.0,2.0
Condominium,1.68,2019,7,19,7/18/19,594.0,1.0
Quadruplex,1.22,2019,7,19,7/24/19,900.0,1.0
Quadruplex,1.05,2019,7,19,7/24/19,1048.0,2.0
Condominium,1.3,2019,7,19,7/29/19,924.0,2.0
Duplex,0.71,2019,7,19,7/19/19,1702.0,2.0
Duplex,0.51,2019,7,19,7/10/19,2460.0,3.0
Duplex,0.7,2019,7,19,7/29/19,1850.0,2.0
Duplex,1.52,2019,7,19,7/1/19,850.0,2.0
Duplex,0.75,2019,7,19,7/17/19,1718.0,2.0
Quadruplex,1.3,2019,7,19,7/24/19,1000.0,2.0
Quadruplex,1.24,2019,7,19,7/9/19,1048.0,2.0
Duplex,0.63,2019,7,19,7/15/19,2068.0,2.0
Duplex,0.72,2019,7,19,7/1/19,1810.0,2.0
Duplex,0.64,2019,7,19,7/1/19,2086.0,2.0
Single Family Resi,1.15,2019,7,19,7/27/19,1222.0,4.0
Duplex,0.97,2019,7,19,7/7/19,1440.0,2.0
Duplex,0.75,2019,7,19,7/20/19,1932.0,2.0
Single Family Resi,1.55,2019,7,19,7/4/19,936.0,3.0
Single Family Resi,1.49,2019,7,19,7/18/19,1005.0,3.0
Duplex,0.63,2019,7,19,7/31/19,2427.0,3.0
Condominium,1.65,2019,7,19,7/10/19,941.0,1.0
Single Family Resi,1.55,2019,7,19,7/23/19,1014.0,2.0
Duplex,0.46,2019,7,19,7/16/19,3481.0,3.0
Single Family Resi,1.25,2019,7,19,7/12/19,1275.0,3.0
Single Family Resi,1.28,2019,7,19,7/26/19,1290.0,3.0
Condominium,2.0,2019,7,19,7/15/19,825.0,1.0
Single Family Resi,1.52,2019,7,19,7/31/19,1100.0,3.0
Single Family Resi,1.35,2019,7,19,7/22/19,1240.0,4.0
Duplex,0.88,2019,7,19,7/16/19,1908.0,3.0
Single Family Resi,1.57,2019,7,19,7/8/19,1100.0,3.0
Single Family Resi,1.32,2019,7,19,7/5/19,1359.0,3.0
Single Family Resi,1.35,2019,7,19,7/15/19,1374.0,3.0
Condominium,1.35,2019,7,19,7/20/19,1372.0,2.0
Single Family Resi,1.62,2019,7,19,7/18/19,1172.0,3.0
Single Family Resi,1.18,2019,7,19,7/15/19,1601.0,3.0
Condominium,1.36,2019,7,19,7/20/19,1400.0,2.0
Single Family Resi,1.65,2019,7,19,7/31/19,1152.0,3.0
Single Family Resi,1.97,2019,7,19,7/3/19,988.0,3.0
Single Family Resi,1.31,2019,7,19,7/23/19,1509.0,3.0
Single Family Resi,1.55,2019,7,19,7/29/19,1284.0,3.0
Single Family Resi,1.83,2019,7,19,7/1/19,1091.0,3.0
Single Family Resi,1.57,2019,7,19,7/1/19,1272.0,3.0
Condominium,1.45,2019,7,19,7/27/19,1383.0,2.0
Condominium,1.38,2019,7,19,7/25/19,1450.0,2.0
Single Family Resi,1.72,2019,7,19,7/15/19,1176.0,3.0
Duplex,1.5,2019,7,19,7/18/19,1400.0,4.0
Single Family Resi,1.86,2019,7,19,7/26/19,1131.0,3.0
Condominium,1.43,2019,7,19,7/29/19,1470.0,2.0
Single Family Resi,1.61,2019,7,19,7/1/19,1302.0,3.0
Single Family Resi,1.54,2019,7,19,7/27/19,1428.0,4.0
Single Family Resi,1.06,2019,7,19,7/7/19,2074.0,4.0
Single Family Resi,1.84,2019,7,19,7/22/19,1195.0,3.0
Single Family Resi,0.99,2019,7,19,7/14/19,2282.0,4.0
Single Family Resi,1.42,2019,7,19,7/12/19,1584.0,3.0
Condominium,1.37,2019,7,19,7/1/19,1660.0,3.0
Single Family Resi,1.66,2019,7,19,7/5/19,1388.0,4.0
Condominium,1.27,2019,7,19,7/15/19,1856.0,3.0
Single Family Resi,1.27,2019,7,19,7/31/19,1884.0,3.0
Single Family Resi,1.22,2019,7,19,7/1/19,2012.0,3.0
Single Family Resi,1.58,2019,7,19,7/27/19,1550.0,3.0
Single Family Resi,1.32,2019,7,19,7/21/19,1898.0,3.0
Single Family Resi,1.21,2019,7,19,7/24/19,2066.0,3.0
Single Family Resi,1.47,2019,7,19,7/15/19,1882.0,3.0
Quadruplex,1.09,2019,7,19,7/26/19,780.0,2.0
Quadruplex,0.29,2019,7,19,7/1/19,3120.0,2.0
Quadruplex,1.16,2019,7,19,7/11/19,813.0,2.0
Quadruplex,1.16,2019,7,19,7/3/19,813.0,2.0
Quadruplex,1.32,2019,7,19,7/16/19,904.0,2.0
Duplex,0.66,2019,7,19,7/22/19,1812.0,2.0
Duplex,0.68,2019,7,19,7/3/19,1823.0,2.0
Duplex,0.62,2019,7,19,7/1/19,2021.0,2.0
Duplex,1.39,2019,7,19,7/22/19,914.0,2.0
Duplex,1.18,2019,7,19,7/27/19,1094.0,2.0
Duplex,1.44,2019,7,19,7/13/19,900.0,2.0
Duplex,0.56,2019,7,19,7/12/19,2321.0,2.0
Duplex,0.59,2019,7,19,7/15/19,2186.0,2.0
Duplex,0.58,2019,7,19,7/14/19,2298.0,2.0
Duplex,0.63,2019,7,19,7/22/19,2128.0,2.0
Townhouse,0.62,2019,7,19,7/30/19,2186.0,2.0
Duplex,1.37,2019,7,19,7/13/19,1007.0,2.0
Duplex,1.34,2019,7,19,7/15/19,1039.0,2.0
Duplex,0.53,2019,7,19,7/17/19,2618.0,2.0
Condominium,1.27,2019,7,19,7/30/19,1100.0,2.0
Single Family Resi,1.52,2019,7,19,7/19/19,922.0,3.0
Duplex,0.53,2019,7,19,7/8/19,2618.0,2.0
Duplex,0.53,2019,7,19,7/3/19,2618.0,2.0
Duplex,1.37,2019,7,19,7/6/19,1028.0,2.0
Duplex,1.21,2019,7,19,7/1/19,1200.0,3.0
Duplex,0.55,2019,7,19,7/6/19,2636.0,3.0
Duplex,0.69,2019,7,19,7/29/19,2159.0,2.0
Duplex,1.66,2019,7,19,7/24/19,900.0,2.0
Duplex,1.37,2019,7,19,7/17/19,1090.0,2.0
Single Family Resi,1.38,2019,7,19,7/15/19,1090.0,3.0
Single Family Resi,1.45,2019,7,19,7/20/19,1036.0,3.0
Duplex,0.77,2019,7,19,7/26/19,1968.0,2.0
Single Family Resi,1.26,2019,7,19,7/3/19,1228.0,3.0
Single Family Resi,1.57,2019,7,19,7/12/19,986.0,3.0
Single Family Resi,1.35,2019,7,19,7/1/19,1163.0,3.0
Duplex,1.0,2019,7,19,7/23/19,1602.0,2.0
Duplex,1.14,2019,7,19,7/25/19,1396.0,3.0
Single Family Resi,1.56,2019,7,19,7/27/19,1025.0,3.0
Single Family Resi,1.43,2019,7,19,7/6/19,1118.0,3.0
Single Family Resi,0.96,2019,7,19,7/9/19,1699.0,3.0
Single Family Resi,1.34,2019,7,19,7/22/19,1224.0,3.0
Single Family Resi,1.16,2019,7,19,7/1/19,1417.0,3.0
Single Family Resi,1.66,2019,7,19,7/26/19,992.0,2.0
Single Family Resi,1.2,2019,7,19,7/3/19,1380.0,3.0
Single Family Resi,1.14,2019,7,19,7/27/19,1483.0,3.0
Single Family Resi,1.07,2019,7,19,7/19/19,1581.0,3.0
Condominium,1.39,2019,7,19,7/18/19,1220.0,2.0
Single Family Resi,1.39,2019,7,19,7/8/19,1224.0,3.0
Condominium,1.22,2019,7,19,7/5/19,1391.0,2.0
Duplex,0.62,2019,7,19,7/26/19,2792.0,3.0
Single Family Resi,1.23,2019,7,19,7/1/19,1407.0,3.0
Single Family Resi,1.22,2019,7,19,7/23/19,1436.0,3.0
Single Family Resi,1.08,2019,7,19,7/15/19,1622.0,4.0
Single Family Resi,1.09,2019,7,19,7/15/19,1604.0,4.0
Duplex,1.67,2019,7,19,7/17/19,1050.0,2.0
Single Family Resi,0.97,2019,7,19,7/24/19,1825.0,3.0
Single Family Resi,1.23,2019,7,19,7/1/19,1440.0,3.0
Single Family Resi,1.48,2019,7,19,7/22/19,1212.0,3.0
Single Family Resi,1.26,2019,7,19,7/15/19,1421.0,3.0
Single Family Resi,1.21,2019,7,19,7/19/19,1482.0,4.0
Single Family Resi,1.41,2019,7,19,7/10/19,1274.0,3.0
Single Family Resi,1.29,2019,7,19,7/8/19,1388.0,3.0
Single Family Resi,1.19,2019,7,19,7/27/19,1509.0,3.0
Single Family Resi,1.02,2019,7,19,7/27/19,1771.0,3.0
Single Family Resi,1.67,2019,7,19,7/8/19,1081.0,3.0
Single Family Resi,1.48,2019,7,19,7/26/19,1247.0,3.0
Duplex,1.2,2019,7,19,7/19/19,1540.0,3.0
Single Family Resi,0.98,2019,7,19,7/27/19,1891.0,4.0
Single Family Resi,1.05,2019,7,19,7/7/19,1759.0,3.0
Single Family Resi,1.67,2019,7,19,7/19/19,1107.0,3.0
Single Family Resi,1.54,2019,7,19,7/25/19,1200.0,3.0
Single Family Resi,1.48,2019,7,19,7/5/19,1249.0,3.0
Single Family Resi,0.96,2019,7,19,7/20/19,1934.0,3.0
Duplex,1.76,2019,7,19,7/4/19,1050.0,2.0
Single Family Resi,1.12,2019,7,19,7/15/19,1675.0,3.0
Single Family Resi,1.11,2019,7,19,7/25/19,1714.0,3.0
Single Family Resi,1.11,2019,7,19,7/25/19,1714.0,3.0
Single Family Resi,1.39,2019,7,19,7/18/19,1367.0,3.0
Single Family Resi,1.51,2019,7,19,7/23/19,1262.0,3.0
Single Family Resi,1.66,2019,7,19,7/31/19,1145.0,3.0
Single Family Resi,1.06,2019,7,19,7/2/19,1786.0,4.0
Single Family Resi,1.02,2019,7,19,7/18/19,1909.0,3.0
Condominium,1.46,2019,7,19,7/1/19,1334.0,2.0
Single Family Resi,1.21,2019,7,19,7/30/19,1649.0,3.0
Single Family Resi,1.88,2019,7,19,7/26/19,1062.0,2.0
Single Family Resi,1.15,2019,7,19,7/1/19,1736.0,3.0
Single Family Resi,1.33,2019,7,19,7/2/19,1500.0,4.0
Condominium,0.93,2019,7,19,7/1/19,2200.0,3.0
Single Family Resi,1.04,2019,7,19,7/22/19,2023.0,4.0
Single Family Resi,0.93,2019,7,19,7/17/19,2324.0,3.0
Single Family Resi,1.04,2019,7,19,7/3/19,2105.0,3.0
Single Family Resi,1.05,2019,7,19,7/30/19,2095.0,3.0
Single Family Resi,1.2,2019,7,19,7/16/19,1826.0,3.0
Single Family Resi,0.9,2019,7,19,7/5/19,2457.0,4.0
Single Family Resi,1.24,2019,7,19,7/10/19,1772.0,4.0
Single Family Resi,1.19,2019,7,19,7/15/19,1890.0,4.0
Condominium,1.29,2019,7,19,7/2/19,1745.0,3.0
Single Family Resi,0.93,2019,7,19,7/8/19,2589.0,4.0
Single Family Resi,0.91,2019,7,19,7/3/19,2682.0,5.0
Single Family Resi,0.88,2019,7,19,7/13/19,2847.0,4.0
Single Family Resi,1.15,2019,7,19,7/17/19,2520.0,3.0
Condominium,0.3,2019,7,19,7/22/19,3120.0,2.0
Duplex,0.56,2019,7,19,7/8/19,1749.0,2.0
Duplex,1.17,2019,7,19,7/12/19,915.0,2.0
Quadruplex,1.37,2019,7,19,7/24/19,800.0,2.0
Duplex,0.63,2019,7,19,7/26/19,1755.0,2.0
Apartment,0.72,2019,7,19,7/17/19,1664.0,2.0
Duplex,1.42,2019,7,19,7/29/19,957.0,3.0
Single Family Resi,1.32,2019,7,19,7/11/19,1040.0,2.0
Duplex,0.73,2019,7,19,7/5/19,1914.0,3.0
Single Family Resi,1.25,2019,7,19,7/15/19,1192.0,4.0
Single Family Resi,1.31,2019,7,19,7/8/19,1140.0,3.0
Single Family Resi,1.14,2019,7,19,7/15/19,1319.0,4.0
Single Family Resi,1.31,2019,7,19,7/10/19,1181.0,3.0
Single Family Resi,1.43,2019,7,19,7/15/19,1086.0,3.0
Single Family Resi,1.18,2019,7,19,7/8/19,1332.0,3.0
Single Family Resi,1.27,2019,7,19,7/15/19,1260.0,3.0
Single Family Resi,1.07,2019,7,19,7/24/19,1496.0,3.0
Single Family Resi,1.28,2019,7,19,7/15/19,1244.0,3.0
Single Family Resi,1.18,2019,7,19,7/12/19,1351.0,4.0
Single Family Resi,1.14,2019,7,19,7/2/19,1400.0,4.0
Single Family Resi,1.58,2019,7,19,7/27/19,1015.0,3.0
Single Family Resi,1.07,2019,7,19,7/8/19,1491.0,3.0
Single Family Resi,0.94,2019,7,19,7/3/19,1699.0,3.0
Single Family Resi,1.03,2019,7,19,7/21/19,1595.0,4.0
Single Family Resi,1.65,2019,7,19,7/15/19,1000.0,2.0
Duplex,0.86,2019,7,19,7/6/19,1914.0,3.0
Single Family Resi,1.02,2019,7,19,7/19/19,1611.0,4.0
Single Family Resi,1.01,2019,7,19,7/8/19,1686.0,3.0
Single Family Resi,1.22,2019,7,19,7/30/19,1393.0,4.0
Single Family Resi,1.34,2019,7,19,7/15/19,1305.0,4.0
Single Family Resi,1.11,2019,7,19,7/1/19,1624.0,3.0
Single Family Resi,0.71,2019,7,19,7/7/19,2522.0,5.0
Condominium,1.0,2019,7,19,7/28/19,1800.0,3.0
Single Family Resi,1.06,2019,7,19,7/23/19,1699.0,4.0
Condominium,0.97,2019,7,19,7/29/19,1875.0,3.0
Single Family Resi,0.89,2019,7,19,7/1/19,2118.0,4.0
Single Family Resi,0.89,2019,7,19,7/1/19,2118.0,4.0
Single Family Resi,0.89,2019,7,19,7/15/19,2118.0,4.0
Single Family Resi,0.89,2019,7,19,7/1/19,2118.0,4.0
Single Family Resi,1.03,2019,7,19,7/1/19,1845.0,4.0
Single Family Resi,1.13,2019,7,19,7/18/19,1678.0,3.0
Single Family Resi,1.06,2019,7,19,7/20/19,1789.0,4.0
Single Family Resi,0.8,2019,7,19,7/1/19,2407.0,4.0
Single Family Resi,0.92,2019,7,19,7/17/19,2110.0,4.0
Single Family Resi,0.81,2019,7,19,7/11/19,2453.0,4.0
Single Family Resi,0.83,2019,7,19,7/28/19,2420.0,4.0
Single Family Resi,0.9,2019,7,19,7/12/19,2240.0,4.0
Single Family Resi,0.87,2019,7,19,7/15/19,2361.0,4.0
Single Family Resi,0.78,2019,7,19,7/1/19,2633.0,4.0
Single Family Resi,0.89,2019,7,19,7/28/19,2361.0,4.0
Single Family Resi,0.95,2019,7,19,7/5/19,2288.0,4.0
Single Family Resi,1.0,2019,7,19,7/3/19,2311.0,4.0
Apartment,2.2,2019,7,19,7/10/19,461.0,1.0
Condominium,1.89,2019,7,19,7/5/19,608.0,1.0
Condominium,2.44,2019,7,19,7/22/19,612.0,1.0
Apartment,2.14,2019,7,19,7/31/19,700.0,1.0
Apartment,2.52,2019,7,19,7/24/19,672.0,1.0
Condominium,3.14,2019,7,19,7/9/19,567.0,1.0
Condominium,2.46,2019,7,19,7/5/19,753.0,1.0
Apartment,1.86,2019,7,19,7/22/19,1002.0,1.0
Condominium,2.51,2019,7,19,7/10/19,756.0,1.0
Condominium,2.51,2019,7,19,7/16/19,756.0,1.0
Condominium,2.51,2019,7,19,7/12/19,756.0,1.0
Condominium,3.45,2019,7,19,7/21/19,565.0,1.0
Condominium,2.58,2019,7,19,7/1/19,755.0,1.0
Apartment,2.07,2019,7,19,7/25/19,1034.0,1.0
Condominium,3.28,2019,7,19,7/20/19,732.0,1.0
Condominium,3.28,2019,7,19,7/7/19,732.0,1.0
Apartment,1.85,2019,7,19,7/25/19,1300.0,2.0
Apartment,1.88,2019,7,19,7/18/19,1298.0,2.0
Condominium,2.06,2019,7,19,7/30/19,1189.0,1.0
Condominium,3.64,2019,7,19,7/5/19,687.0,1.0
Condominium,2.05,2019,7,19,7/5/19,1266.0,2.0
Condominium,2.08,2019,7,19,7/10/19,1276.0,1.0
Condominium,2.38,2019,7,19,7/31/19,1113.0,2.0
Condominium,4.06,2019,7,19,7/7/19,652.0,1.0
Condominium,2.16,2019,7,19,7/21/19,1249.0,2.0
Condominium,1.6,2019,7,19,7/26/19,1743.0,3.0
Condominium,2.21,2019,7,19,7/26/19,1269.0,1.0
Condominium,2.41,2019,7,19,7/26/19,1164.0,2.0
Condominium,2.58,2019,7,19,7/15/19,1122.0,2.0
Condominium,4.68,2019,7,19,7/17/19,663.0,1.0
Condominium,4.71,2019,7,19,7/15/19,663.0,1.0
Condominium,4.48,2019,7,19,7/25/19,714.0,1.0
Condominium,3.9,2019,7,19,7/24/19,846.0,1.0
Condominium,3.9,2019,7,19,7/18/19,846.0,1.0
Condominium,4.79,2019,7,19,7/31/19,730.0,1.0
Condominium,2.73,2019,7,19,7/1/19,1280.0,2.0
Condominium,2.88,2019,7,19,7/29/19,1478.0,2.0
Condominium,3.04,2019,7,19,7/1/19,1478.0,2.0
Condominium,4.59,2019,7,19,7/15/19,1154.0,2.0
Condominium,4.54,2019,7,19,7/15/19,1321.0,2.0
Condominium,2.65,2019,7,19,7/27/19,3776.0,4.0
Condominium,1.49,2019,7,19,7/9/19,1204.0,2.0
Single Family Resi,1.39,2019,7,19,7/24/19,1296.0,2.0
Condominium,1.29,2019,7,19,7/31/19,1430.0,2.0
Duplex,1.38,2019,7,19,7/29/19,1448.0,3.0
Single Family Resi,1.26,2019,7,19,7/8/19,1701.0,4.0
Duplex,0.85,2019,7,19,7/15/19,2532.0,4.0
Single Family Resi,1.01,2019,7,19,7/11/19,2133.0,4.0
Single Family Resi,1.01,2019,7,19,7/12/19,2133.0,4.0
Condominium,1.59,2019,7,19,7/1/19,1395.0,2.0
Condominium,1.94,2019,7,19,7/13/19,1160.0,3.0
Single Family Resi,1.26,2019,7,19,7/17/19,1788.0,3.0
Single Family Resi,1.18,2019,7,19,7/23/19,1900.0,3.0
Single Family Resi,1.04,2019,7,19,7/15/19,2173.0,3.0
Single Family Resi,1.08,2019,7,19,7/18/19,2133.0,4.0
Single Family Resi,1.17,2019,7,19,7/1/19,2044.0,3.0
Single Family Resi,1.18,2019,7,19,7/29/19,2036.0,3.0
Single Family Resi,1.14,2019,7,19,7/30/19,2200.0,3.0
Single Family Resi,1.2,2019,7,19,7/20/19,2159.0,4.0
Single Family Resi,1.03,2019,7,19,7/29/19,2608.0,4.0
Condominium,2.11,2019,7,19,7/11/19,1305.0,2.0
Single Family Resi,1.12,2019,7,19,7/19/19,2583.0,4.0
Single Family Resi,1.0,2019,7,19,7/1/19,2900.0,4.0
Single Family Resi,1.15,2019,7,19,7/27/19,2591.0,3.0
Single Family Resi,1.01,2019,7,19,7/1/19,3062.0,4.0
Single Family Resi,1.31,2019,7,19,7/28/19,2399.0,4.0
Single Family Resi,1.15,2019,7,19,7/16/19,2968.0,4.0
Single Family Resi,1.01,2019,7,19,7/15/19,3479.0,4.0
Single Family Resi,2.47,2019,7,19,7/1/19,1416.0,2.0
Single Family Resi,1.09,2019,7,19,7/7/19,3472.0,4.0
Single Family Resi,0.98,2019,7,19,7/24/19,3874.0,5.0
Single Family Resi,1.21,2019,7,19,7/7/19,3308.0,4.0
Single Family Resi,1.21,2019,7,19,7/14/19,3705.0,4.0
Single Family Resi,1.33,2019,7,19,7/27/19,5438.0,5.0
Single Family Resi,1.2,2019,7,19,7/27/19,1420.0,3.0
Single Family Resi,1.14,2019,7,19,7/27/19,1508.0,3.0
Duplex,0.66,2019,7,19,7/26/19,1958.0,3.0
Duplex,1.37,2019,7,19,7/22/19,968.0,3.0
Duplex,0.72,2019,7,19,7/10/19,1936.0,3.0
Single Family Resi,1.29,2019,7,19,7/31/19,1161.0,3.0
Single Family Resi,1.3,2019,7,19,7/25/19,1188.0,3.0
Condominium,1.05,2019,7,19,7/22/19,1476.0,2.0
Condominium,1.02,2019,7,19,7/20/19,1550.0,2.0
Single Family Resi,1.11,2019,7,19,7/5/19,1415.0,3.0
Single Family Resi,1.31,2019,7,19,7/3/19,1201.0,3.0
Single Family Resi,1.31,2019,7,19,7/13/19,1221.0,3.0
Single Family Resi,1.16,2019,7,19,7/22/19,1372.0,3.0
Single Family Resi,1.11,2019,7,19,7/22/19,1436.0,3.0
Condominium,1.03,2019,7,19,7/12/19,1550.0,2.0
Single Family Resi,1.15,2019,7,19,7/12/19,1416.0,3.0
Single Family Resi,1.39,2019,7,19,7/15/19,1190.0,3.0
Single Family Resi,1.02,2019,7,19,7/26/19,1636.0,3.0
Condominium,1.08,2019,7,19,7/8/19,1550.0,2.0
Single Family Resi,1.3,2019,7,19,7/17/19,1306.0,3.0
Single Family Resi,1.27,2019,7,19,7/29/19,1337.0,3.0
Single Family Resi,0.93,2019,7,19,7/26/19,1819.0,4.0
Single Family Resi,0.82,2019,7,19,7/22/19,2075.0,3.0
Single Family Resi,1.06,2019,7,19,7/28/19,1599.0,3.0
Single Family Resi,0.76,2019,7,19,7/28/19,2304.0,4.0
Single Family Resi,0.77,2019,7,19,7/25/19,2270.0,4.0
Single Family Resi,0.83,2019,7,19,7/12/19,2096.0,3.0
Single Family Resi,1.14,2019,7,19,7/24/19,1584.0,3.0
Single Family Resi,1.02,2019,7,19,7/26/19,1762.0,3.0
Single Family Resi,1.02,2019,7,19,7/26/19,1768.0,3.0
Single Family Resi,1.39,2019,7,19,7/25/19,1329.0,3.0
Single Family Resi,1.09,2019,7,19,7/29/19,1692.0,3.0
Single Family Resi,1.41,2019,7,19,7/30/19,1308.0,3.0
Single Family Resi,0.83,2019,7,19,7/10/19,2238.0,3.0
Single Family Resi,1.12,2019,7,19,7/16/19,1651.0,3.0
Single Family Resi,1.39,2019,7,19,7/14/19,1330.0,3.0
Single Family Resi,0.83,2019,7,19,7/15/19,2287.0,3.0
Single Family Resi,1.01,2019,7,19,7/11/19,1879.0,3.0
Single Family Resi,0.86,2019,7,19,7/29/19,2273.0,4.0
Single Family Resi,0.82,2019,7,19,7/14/19,2425.0,4.0
Single Family Resi,0.97,2019,7,19,7/5/19,2063.0,4.0
Single Family Resi,1.02,2019,7,19,7/28/19,2001.0,3.0
Single Family Resi,0.91,2019,7,19,7/1/19,2423.0,4.0
Single Family Resi,1.12,2019,7,19,7/28/19,2004.0,3.0
Quadruplex,1.1,2019,7,19,7/1/19,860.0,2.0
Condominium,1.26,2019,7,19,7/16/19,955.0,2.0
Single Family Resi,1.41,2019,7,19,7/25/19,884.0,2.0
Condominium,1.4,2019,7,19,7/24/19,891.0,2.0
Duplex,1.42,2019,7,19,7/24/19,915.0,2.0
Duplex,1.42,2019,7,19,7/4/19,915.0,2.0
Duplex,1.39,2019,7,19,7/13/19,968.0,3.0
Condominium,1.57,2019,7,19,7/10/19,891.0,2.0
Single Family Resi,1.14,2019,7,19,7/23/19,1228.0,2.0
Single Family Resi,0.68,2019,7,19,7/22/19,2201.0,3.0
Single Family Resi,1.18,2019,7,19,7/10/19,1271.0,2.0
Single Family Resi,1.41,2019,7,19,7/1/19,1064.0,3.0
Single Family Resi,1.17,2019,7,19,7/22/19,1280.0,3.0
Single Family Resi,1.32,2019,7,19,7/31/19,1148.0,3.0
Single Family Resi,1.17,2019,7,19,7/16/19,1373.0,3.0
Single Family Resi,0.97,2019,7,19,7/24/19,1683.0,3.0
Single Family Resi,0.99,2019,7,19,7/15/19,1704.0,3.0
Single Family Resi,1.14,2019,7,19,7/19/19,1493.0,3.0
Single Family Resi,0.75,2019,7,19,7/9/19,2277.0,4.0
