,BLACK,HHSEX,METRO,HHGRAD,HHMAR,HHCITSHP,HHAGE,NUMPEOPLE,HINCP,DIVISION,OWNER
9597,0.0,1,1.0,32,1,4,71,3,4.588831725594207,8,1.0
9598,0.0,1,1.0,39,6,1,20,2,4.954242509439325,8,0.0
9599,0.0,1,1.0,46,6,1,37,1,5.061829307294699,8,1.0
9600,0.0,1,1.0,44,6,1,48,1,5.061829307294699,8,1.0
9601,0.0,1,1.0,47,1,1,40,5,5.658011396657113,8,1.0
9602,0.0,1,1.0,40,1,1,66,4,4.790988475088816,8,1.0
9603,0.0,1,1.0,43,4,1,64,1,4.158362492095249,8,0.0
9604,0.0,1,1.0,45,1,1,48,4,5.416640507338281,5,1.0
9605,0.0,2,1.0,45,3,1,62,7,5.033423755486949,5,1.0
9606,0.0,1,1.0,45,3,4,71,1,4.344392273685111,2,1.0
9607,0.0,1,1.0,39,1,1,60,2,4.732393759822968,8,1.0
9609,1.0,1,1.0,41,1,4,53,4,4.954242509439325,2,1.0
9610,1.0,1,1.0,36,4,1,56,1,4.653212513775344,2,1.0
9611,0.0,1,1.0,39,4,1,80,2,4.838849090737256,8,1.0
9613,0.0,1,1.0,39,1,1,44,4,5.12057393120585,8,1.0
9614,0.0,1,1.0,39,1,1,55,3,5.4692327425066125,8,1.0
9618,1.0,1,1.0,40,1,1,51,3,5.269162565431745,8,1.0
9620,0.0,1,1.0,41,4,1,48,4,4.845098040014257,8,0.0
9621,1.0,1,1.0,46,6,1,66,1,4.903632516084238,2,0.0
9622,0.0,2,1.0,39,1,1,52,2,5.517195897949974,8,1.0
9623,0.0,1,1.0,35,1,4,50,5,4.653212513775344,8,1.0
9624,0.0,1,1.0,42,1,1,65,2,5.113943352306837,8,1.0
9625,0.0,1,1.0,36,4,4,66,1,4.255995726722402,8,1.0
9626,0.0,2,1.0,44,6,1,66,2,4.113943352306837,8,1.0
9628,0.0,1,1.0,39,1,1,59,2,4.8750612633917,8,1.0
9629,0.0,1,1.0,40,4,1,60,1,5.204933522354144,8,1.0
9631,0.0,1,1.0,42,1,1,23,2,4.568201724066995,8,0.0
9632,0.0,1,1.0,41,1,4,37,5,4.707570176097937,8,1.0
9633,0.0,1,1.0,44,6,1,47,1,4.905256048748451,8,1.0
9634,0.0,2,1.0,40,1,4,45,5,5.517723594833735,8,1.0
9636,0.0,1,1.0,39,6,5,36,1,4.778151250383644,8,0.0
9637,0.0,1,1.0,40,4,1,78,1,4.2552725051033065,8,0.0
9638,0.0,2,1.0,43,4,1,67,1,4.732393759822968,2,0.0
9639,0.0,1,1.0,46,3,1,80,1,4.627365856592733,8,1.0
9642,0.0,2,1.0,44,4,1,68,1,4.939519252618618,2,1.0
9643,0.0,2,1.0,39,1,1,59,2,4.271376871894074,8,0.0
9644,0.0,2,1.0,44,3,1,85,1,4.898725181589493,8,1.0
9645,1.0,2,1.0,39,6,1,61,3,4.8750612633917,5,1.0
9647,1.0,1,1.0,39,6,1,31,3,4.949390006644912,2,0.0
9648,0.0,2,0.0,34,1,5,62,2,4.718501688867274,8,1.0
9650,0.0,1,1.0,39,4,1,75,1,4.676693609624866,8,1.0
9651,0.0,2,1.0,45,4,1,28,2,4.380211241711606,8,0.0
9652,0.0,2,1.0,40,4,1,71,1,4.193124598354461,8,1.0
9653,0.0,1,1.0,39,1,1,73,2,4.4048337166199385,8,1.0
9654,0.0,2,1.0,34,1,4,52,4,4.662757831681574,8,1.0
9655,0.0,2,1.0,45,6,1,28,1,4.778151250383644,8,0.0
9656,0.0,2,1.0,44,1,1,39,4,5.661557143028033,2,1.0
9657,0.0,1,1.0,45,6,1,30,1,4.9304395947667,8,1.0
9658,0.0,2,1.0,40,6,1,32,3,4.505149978319906,8,0.0
9659,0.0,1,1.0,38,1,1,65,2,5.0,8,1.0
9660,0.0,2,1.0,45,1,4,50,4,4.778151250383644,8,0.0
9662,0.0,2,1.0,45,6,1,45,1,4.954242509439325,8,1.0
9663,0.0,1,1.0,40,6,1,59,1,5.0,8,1.0
9664,0.0,1,1.0,40,3,1,60,2,4.230448921378274,8,0.0
9666,0.0,1,1.0,43,4,1,56,2,4.544068044350276,8,1.0
9669,1.0,2,1.0,39,4,1,80,1,4.26245108973043,8,0.0
9671,0.0,1,1.0,44,1,1,30,2,5.176091259055681,2,1.0
9672,1.0,1,1.0,39,6,1,49,1,4.544068044350276,5,0.0
9675,0.0,1,1.0,44,4,1,53,2,4.799340549453582,8,0.0
9677,1.0,1,1.0,37,4,1,78,1,4.409933123331294,5,0.0
9681,0.0,2,1.0,40,4,1,65,1,4.514547752660286,8,1.0
9682,0.0,1,1.0,40,4,1,42,1,4.3979400086720375,8,0.0
9684,0.0,1,1.0,44,1,1,73,2,4.334453751150931,8,1.0
9685,0.0,1,1.0,39,6,1,23,2,4.653212513775344,8,0.0
9686,0.0,2,1.0,40,1,4,54,3,4.556302500767287,8,1.0
9687,0.0,2,1.0,40,4,1,55,2,4.832508912706237,8,1.0
9688,0.0,2,1.0,44,6,1,37,2,5.0,8,0.0
9689,0.0,1,1.0,43,1,3,42,2,5.204119982655925,8,0.0
9690,1.0,1,1.0,39,4,1,52,1,4.57287160220048,8,0.0
9691,0.0,2,1.0,40,1,1,54,3,5.517195897949974,8,1.0
9692,0.0,1,1.0,42,1,4,31,3,4.913813852383717,8,0.0
9693,0.0,1,1.0,40,6,1,44,1,4.905256048748451,8,1.0
9694,0.0,1,1.0,32,1,5,67,3,4.271841606536499,8,1.0
9695,0.0,1,1.0,39,6,1,39,1,4.075546961392531,5,0.0
9697,0.0,1,1.0,43,1,1,76,2,4.653212513775344,5,1.0
9698,0.0,1,1.0,44,1,5,39,3,4.544068044350276,2,0.0
9699,0.0,1,1.0,45,6,1,35,2,5.113943352306837,2,0.0
9700,0.0,1,1.0,39,1,1,63,2,5.260548372636979,2,1.0
9701,0.0,1,1.0,45,6,1,60,1,5.060697840353612,8,1.0
9702,0.0,2,1.0,39,6,1,24,6,4.271841606536499,2,0.0
9704,0.0,1,1.0,41,4,1,59,2,4.8750612633917,8,1.0
9705,0.0,1,1.0,40,1,1,32,4,4.568201724066995,8,0.0
9706,0.0,2,1.0,35,5,5,54,6,4.447158031342219,8,0.0
9707,0.0,2,1.0,39,1,1,32,6,4.3979400086720375,8,0.0
9708,1.0,1,1.0,40,6,1,42,3,4.989449817666692,2,0.0
9709,1.0,2,1.0,38,5,1,42,1,4.494154594018442,8,0.0
9710,0.0,1,1.0,43,1,1,80,2,4.837588438235511,8,1.0
9711,0.0,2,1.0,42,4,1,68,1,4.060697840353612,8,1.0
9712,1.0,2,1.0,39,5,1,55,2,4.494154594018442,8,0.0
9713,0.0,1,1.0,38,4,1,69,1,4.201397124320452,8,1.0
9714,1.0,1,1.0,40,1,1,57,5,5.247973266361806,8,1.0
9716,0.0,1,1.0,45,1,1,49,5,5.304275050477128,8,1.0
9717,0.0,1,1.0,39,5,1,68,1,4.12057393120585,8,1.0
9720,0.0,1,1.0,34,4,5,30,1,4.544068044350276,8,0.0
9721,0.0,2,1.0,45,1,1,71,2,5.194514341882467,8,1.0
9722,0.0,1,1.0,40,1,1,79,2,4.7355988996981795,8,1.0
9723,0.0,1,1.0,40,6,1,30,2,4.653212513775344,8,0.0
9724,0.0,1,1.0,40,1,4,56,3,5.293583513496117,5,1.0
9725,0.0,2,1.0,39,6,4,41,4,4.518513939877887,5,0.0
9726,0.0,1,0.0,41,1,1,22,2,4.643452676486188,8,0.0
9727,0.0,2,1.0,42,1,1,43,3,4.963787827345556,8,1.0
9728,0.0,1,1.0,38,1,5,35,4,4.494154594018442,5,1.0
9729,0.0,1,1.0,40,1,4,66,2,5.040997692423491,8,1.0
9730,0.0,1,1.0,47,1,1,85,2,5.356790460351716,8,1.0
9732,0.0,1,1.0,40,1,1,48,3,5.26245108973043,8,0.0
9733,0.0,1,1.0,43,1,1,26,3,5.000017371431849,8,1.0
9734,0.0,1,1.0,39,4,1,80,3,5.2812606870550125,8,1.0
9736,0.0,2,1.0,40,3,1,85,1,4.7283537820212285,8,1.0
9737,0.0,2,1.0,45,6,4,52,1,5.0,8,1.0
9738,0.0,1,1.0,44,1,1,75,2,5.230448921378274,8,1.0
9739,0.0,2,1.0,39,1,1,28,4,4.633468455579586,8,1.0
9741,0.0,1,1.0,39,6,5,30,1,5.1303337684950066,8,0.0
9742,0.0,1,1.0,39,1,5,52,2,4.778151250383644,8,1.0
9743,0.0,2,1.0,42,6,1,47,1,4.6020599913279625,8,1.0
9744,0.0,1,1.0,45,1,1,45,6,5.267171728403014,8,0.0
9745,0.0,2,1.0,43,6,1,49,2,5.012837224705172,8,1.0
9746,0.0,2,1.0,44,4,1,55,3,5.064457989226918,8,0.0
9747,0.0,1,1.0,44,1,1,48,3,5.021189299069938,8,0.0
9748,0.0,1,1.0,45,1,4,62,7,5.517195897949974,8,1.0
9749,0.0,2,1.0,44,1,1,45,3,5.6344772701607315,8,1.0
9752,0.0,2,1.0,39,1,1,28,5,4.920123326290724,8,1.0
9753,0.0,2,1.0,40,6,1,56,3,4.568201724066995,2,0.0
9754,0.0,2,1.0,44,1,1,56,2,5.079181246047625,5,1.0
9755,0.0,1,1.0,39,1,1,57,3,4.2552725051033065,8,1.0
9757,0.0,1,0.0,44,4,1,51,4,4.681241237375588,1,1.0
9758,0.0,1,1.0,42,1,1,70,2,4.5301996982030825,1,1.0
9759,0.0,2,1.0,39,3,1,85,1,4.380211241711606,1,0.0
9760,0.0,2,0.0,36,5,1,57,3,4.278753600952829,7,0.0
9762,0.0,1,1.0,45,1,1,77,2,5.093421685162235,1,1.0
9764,0.0,2,1.0,44,3,1,85,1,4.1702617153949575,1,1.0
9765,0.0,1,1.0,45,1,4,49,6,5.313867220369153,1,1.0
9766,0.0,2,1.0,40,6,5,21,2,4.113943352306837,1,0.0
9770,0.0,2,1.0,44,6,1,29,3,4.837588438235511,1,0.0
9774,0.0,1,1.0,44,6,1,49,2,4.892094602690481,1,0.0
9775,0.0,2,1.0,45,6,1,22,1,4.698970004336019,7,0.0
9776,0.0,2,0.0,44,4,1,50,1,4.740362689494244,3,1.0
9777,0.0,1,1.0,47,1,1,29,3,4.698970004336019,7,1.0
9779,0.0,1,1.0,39,6,1,54,1,4.556302500767287,1,0.0
9782,0.0,2,1.0,47,6,1,57,4,4.9628616042958145,1,1.0
9784,0.0,2,1.0,45,1,1,78,2,4.313867220369153,1,1.0
9785,0.0,2,1.0,45,1,1,45,4,5.041392685158225,1,0.0
9786,0.0,2,1.0,45,6,1,41,6,5.389166084364533,1,1.0
9787,0.0,1,1.0,45,1,1,45,3,5.148602654806093,1,1.0
9788,0.0,1,1.0,43,5,1,62,1,4.845098040014257,1,0.0
9789,0.0,2,1.0,40,4,1,66,2,4.526339277389844,1,1.0
9791,0.0,1,1.0,46,1,1,25,2,5.1423894661188365,5,1.0
9794,0.0,2,1.0,44,1,1,38,4,4.7419390777291985,3,1.0
9795,1.0,2,1.0,44,1,5,49,3,5.084218686739239,5,1.0
9796,1.0,2,0.0,39,2,1,38,1,4.6020599913279625,7,0.0
9797,0.0,2,1.0,40,1,1,35,2,5.045322978786658,1,0.0
9799,0.0,2,1.0,37,6,4,50,4,4.857332496431268,1,0.0
9800,0.0,1,1.0,45,1,5,33,3,5.077367905284157,1,1.0
9801,0.0,1,1.0,41,1,1,57,2,4.380211241711606,1,0.0
9802,0.0,1,1.0,40,1,1,62,4,4.8750612633917,1,1.0
9803,0.0,2,0.0,44,4,1,37,4,4.556302500767287,3,0.0
9805,0.0,1,1.0,45,1,1,36,3,5.056904851336473,5,1.0
9806,1.0,1,1.0,40,1,1,28,3,4.8061799739838875,7,0.0
9807,1.0,1,1.0,39,1,1,67,2,4.897627091290442,7,1.0
9810,0.0,2,0.0,39,4,1,34,1,4.113943352306837,7,0.0
9811,0.0,1,0.0,39,4,1,27,6,4.732393759822968,7,0.0
9812,0.0,1,1.0,45,1,1,47,4,4.698970004336019,1,0.0
9815,0.0,2,1.0,39,3,1,75,1,4.748188027006201,1,0.0
9816,0.0,1,1.0,40,1,1,67,3,5.232996110392154,1,1.0
9817,0.0,1,1.0,45,6,1,66,1,5.008174184006426,1,1.0
9818,0.0,1,1.0,45,4,1,71,2,4.57978359661681,1,1.0
9819,0.0,1,1.0,39,1,5,43,5,4.9344984512435675,1,0.0
9820,0.0,2,1.0,45,1,1,61,3,5.07903645708749,1,1.0
9821,0.0,1,1.0,45,4,1,69,1,4.653212513775344,1,1.0
9822,0.0,2,1.0,45,1,1,64,2,5.344981413927258,1,1.0
9823,0.0,2,1.0,39,3,1,58,3,5.271841606536499,1,1.0
9824,0.0,1,0.0,39,1,1,27,6,4.414973347970818,3,0.0
9825,0.0,2,0.0,39,4,1,52,2,4.230448921378274,1,0.0
9826,0.0,2,1.0,39,1,1,85,5,4.880813592280791,1,1.0
9827,0.0,2,1.0,37,3,1,80,1,4.110589710299249,3,0.0
9829,0.0,2,1.0,45,6,1,46,3,4.939519252618618,1,1.0
9831,0.0,1,1.0,44,6,1,44,3,5.204309944940537,1,1.0
9833,0.0,1,1.0,47,1,1,39,5,5.378397900948138,1,1.0
9834,0.0,1,1.0,44,1,1,68,2,4.835056101720117,1,1.0
9835,0.0,2,1.0,44,1,5,28,4,4.643452676486188,1,0.0
9836,0.0,1,1.0,44,6,1,26,2,4.903089986991944,1,0.0
9837,0.0,1,1.0,44,6,1,25,1,4.892094602690481,1,0.0
9838,0.0,1,1.0,45,1,1,46,5,5.26245108973043,1,1.0
9839,0.0,1,0.0,42,4,1,66,1,4.2552725051033065,3,0.0
9840,0.0,1,0.0,39,4,1,57,1,4.041392685158225,3,1.0
9843,0.0,1,0.0,44,1,1,43,6,5.084933574936716,1,1.0
9844,0.0,1,1.0,39,1,1,85,3,4.622214022966295,1,1.0
9848,0.0,2,1.0,43,1,1,53,3,5.267171728403014,1,1.0
9849,0.0,1,1.0,39,6,1,69,2,5.246990699241549,1,1.0
9850,0.0,2,1.0,44,6,1,26,2,5.079181246047625,1,0.0
9851,0.0,1,1.0,47,6,4,66,2,5.1702617153949575,1,0.0
9852,0.0,2,1.0,47,3,4,67,1,4.963787827345556,1,0.0
9853,0.0,1,1.0,44,1,1,74,2,4.870403905279027,1,1.0
9854,0.0,1,1.0,45,6,1,32,2,5.079181246047625,1,0.0
9857,0.0,1,1.0,40,1,1,75,2,5.518513939877887,1,1.0
9858,0.0,2,1.0,39,4,1,56,2,5.0,3,1.0
9859,1.0,2,0.0,39,3,1,80,2,4.570542939881897,7,1.0
9860,0.0,1,1.0,44,1,1,78,2,5.143014800254095,1,1.0
9861,0.0,1,1.0,44,6,1,55,1,4.7923916894982534,1,0.0
9862,0.0,1,1.0,40,1,1,50,4,5.060697840353612,1,1.0
9863,0.0,2,1.0,47,1,5,34,4,5.568201724066995,1,1.0
9864,0.0,1,1.0,45,1,1,73,2,5.006466042249231,1,1.0
9868,0.0,1,0.0,34,1,1,25,3,4.431363764158987,3,0.0
9869,0.0,2,0.0,39,4,1,71,1,4.12057393120585,1,0.0
9870,0.0,1,0.0,39,1,1,37,3,4.963787827345556,1,1.0
9875,0.0,2,1.0,42,6,1,65,2,4.507316040076414,1,1.0
9876,0.0,2,1.0,44,6,1,29,2,5.08278537031645,1,0.0
9877,0.0,2,1.0,39,6,1,57,1,4.021189299069938,1,0.0
9879,0.0,2,1.0,47,1,4,76,2,5.357172257723033,1,1.0
9880,1.0,2,1.0,40,4,1,64,3,4.531478917042255,1,1.0
9881,0.0,1,1.0,44,6,1,23,1,4.699056854547668,1,0.0
9882,0.0,1,1.0,44,1,1,60,2,5.144262773761991,1,1.0
9885,0.0,1,1.0,44,1,1,58,2,5.553883026643875,5,1.0
9886,0.0,2,1.0,44,4,1,79,1,4.113943352306837,1,0.0
9887,0.0,1,1.0,44,1,1,40,4,5.039414119176137,3,1.0
9889,0.0,1,1.0,47,1,1,52,4,5.623249290397901,1,1.0
9890,0.0,1,1.0,39,1,1,80,4,4.889861721258188,1,1.0
9891,0.0,2,1.0,44,1,4,38,4,5.6180480967120925,1,1.0
9892,0.0,2,1.0,45,3,1,85,1,4.079181246047625,1,1.0
9893,1.0,2,1.0,39,6,1,29,4,4.342422680822207,7,0.0
9895,1.0,2,1.0,43,6,1,43,2,4.561101383649056,7,1.0
9896,1.0,2,1.0,37,5,1,35,3,4.544068044350276,7,0.0
9897,0.0,1,1.0,40,4,1,65,2,4.561101383649056,2,1.0
9898,0.0,1,1.0,40,3,1,78,1,4.419955748489758,9,1.0
9900,0.0,1,1.0,44,1,1,56,4,5.290034611362518,9,1.0
9901,0.0,1,1.0,46,1,1,64,3,5.484869032720402,9,1.0
9902,0.0,1,1.0,44,1,1,35,4,5.176091259055681,9,0.0
9903,0.0,1,1.0,45,4,1,63,1,4.8750612633917,9,0.0
9904,0.0,1,1.0,47,1,1,38,5,4.977723605288848,9,1.0
9905,0.0,1,1.0,32,1,5,36,4,4.477121254719663,9,0.0
9906,0.0,1,1.0,44,6,1,58,1,5.144574207609616,9,1.0
9907,0.0,2,1.0,44,6,1,45,1,4.778151250383644,2,1.0
9908,1.0,1,1.0,40,3,1,85,1,4.400192488592576,9,1.0
9910,0.0,1,1.0,40,6,1,36,1,4.6020599913279625,2,0.0
9913,0.0,2,1.0,35,5,1,38,2,4.477121254719663,9,0.0
9914,0.0,2,1.0,34,1,4,85,3,4.8095597146352675,2,1.0
9915,0.0,1,1.0,46,6,1,42,1,5.161368002234975,2,0.0
9916,0.0,1,1.0,40,4,4,43,1,4.556302500767287,9,0.0
9917,0.0,1,1.0,39,1,4,77,2,4.301029995663981,2,0.0
9918,0.0,1,1.0,44,1,1,61,2,5.2482185611900745,9,1.0
9919,0.0,2,1.0,39,6,1,45,2,4.385606273598312,2,0.0
9920,0.0,1,1.0,37,1,5,31,4,4.414973347970818,9,1.0
9921,0.0,2,0.0,44,1,1,24,3,5.113943352306837,8,0.0
9923,0.0,1,1.0,40,1,1,55,3,5.021189299069938,9,1.0
9924,0.0,1,1.0,40,1,1,48,2,5.431363764158987,9,1.0
9925,1.0,1,1.0,39,6,1,31,1,4.653212513775344,9,0.0
9926,0.0,2,1.0,40,4,1,67,1,4.372912002970106,9,0.0
9927,0.0,2,0.0,40,4,1,53,2,4.313867220369153,2,0.0
9928,0.0,2,1.0,43,1,1,67,2,4.793790384690818,9,1.0
9929,0.0,1,1.0,43,1,4,53,5,5.078819183098848,9,0.0
9930,0.0,1,1.0,39,4,1,53,2,4.778151250383644,9,0.0
9932,0.0,1,1.0,39,1,1,72,2,4.635483746814912,9,0.0
9933,0.0,1,1.0,41,1,4,31,5,4.556302500767287,9,0.0
9935,0.0,1,1.0,44,6,1,37,2,5.1176026916900845,9,0.0
9938,0.0,1,1.0,39,4,1,62,3,5.1673173347481764,9,1.0
9939,0.0,2,1.0,45,1,1,50,4,4.659440781870318,9,1.0
9940,0.0,1,1.0,44,4,4,47,1,5.230448921378274,9,1.0
9941,0.0,2,1.0,39,6,1,36,4,4.439332693830263,2,0.0
9942,0.0,2,1.0,38,3,1,76,1,4.1003705451175625,3,0.0
9943,0.0,2,0.0,44,1,1,35,6,4.778151250383644,3,1.0
9944,0.0,2,1.0,40,4,1,65,7,4.869231719730976,9,1.0
9945,0.0,2,1.0,42,6,1,38,1,4.477121254719663,9,0.0
9946,0.0,2,1.0,43,3,1,85,1,4.505149978319906,2,1.0
9947,0.0,2,1.0,44,1,1,42,6,5.235528446907549,9,1.0
9948,0.0,2,1.0,44,1,5,47,3,4.176091259055681,9,1.0
9950,0.0,2,1.0,40,3,1,85,1,4.361727836017593,2,0.0
9951,0.0,2,0.0,44,1,1,73,2,5.164352855784437,8,1.0
9953,0.0,1,1.0,33,1,4,58,5,5.113943352306837,9,1.0
9954,1.0,1,1.0,40,1,1,51,4,5.09795107099415,9,1.0
9955,0.0,2,1.0,40,1,4,56,2,5.3222192947339195,9,1.0
9956,0.0,1,1.0,40,1,1,50,5,4.568201724066995,9,0.0
9957,0.0,2,1.0,39,5,1,60,1,4.635483746814912,9,0.0
9958,0.0,2,1.0,37,4,1,63,1,4.193124598354461,2,0.0
9959,0.0,1,1.0,47,1,1,74,2,4.440909082065218,9,1.0
9961,0.0,2,1.0,43,6,1,80,1,4.462397997898956,9,1.0
9962,0.0,2,1.0,40,5,4,51,3,4.812913356642856,2,0.0
9963,0.0,2,1.0,41,1,1,30,2,4.510545010206612,9,0.0
9964,1.0,1,1.0,39,6,1,34,2,4.785329835010767,2,0.0
9965,0.0,1,1.0,40,1,1,57,2,5.48572142648158,9,1.0
9966,1.0,2,1.0,43,6,1,26,2,4.8061799739838875,2,1.0
9967,0.0,1,1.0,38,6,5,50,1,4.544068044350276,9,0.0
9968,0.0,1,1.0,44,2,5,45,1,4.903089986991944,9,1.0
9969,0.0,2,1.0,39,1,4,73,4,5.143014800254095,9,1.0
9970,0.0,1,1.0,40,1,1,32,3,5.017033339298781,9,1.0
9971,0.0,1,1.0,43,4,1,44,1,5.0,9,1.0
9972,0.0,1,1.0,40,1,1,40,4,5.305351369446623,9,0.0
9973,0.0,1,1.0,45,1,4,45,4,5.15106325335375,9,1.0
9974,0.0,2,1.0,44,1,1,42,5,5.243038048686294,9,1.0
9975,0.0,2,1.0,43,3,1,60,1,4.477121254719663,9,0.0
9979,0.0,2,0.0,39,1,1,63,2,4.544068044350276,3,1.0
9980,0.0,2,1.0,44,1,1,43,4,5.3979400086720375,2,1.0
9981,0.0,1,1.0,39,4,1,44,4,4.8267225201689925,9,1.0
9982,0.0,1,0.0,40,1,1,71,2,4.608526033577194,3,1.0
9983,1.0,2,1.0,39,3,1,69,1,4.146128035678238,2,0.0
9984,0.0,1,1.0,45,1,1,73,2,5.593064431658718,2,1.0
9985,0.0,2,1.0,37,6,1,45,8,4.477121254719663,9,0.0
9986,0.0,1,1.0,39,1,4,55,3,4.078456818053293,9,0.0
9987,0.0,1,1.0,42,3,1,74,1,4.037426497940624,2,0.0
9988,0.0,1,0.0,45,3,1,80,1,4.6776069527204935,8,1.0
9991,0.0,1,1.0,39,1,4,77,2,4.146128035678238,9,0.0
9992,1.0,2,1.0,44,6,1,40,4,4.886490725172482,2,0.0
9993,0.0,2,1.0,42,1,5,54,2,5.0,2,1.0
9994,0.0,1,1.0,39,1,5,44,8,4.857332496431268,9,0.0
9995,0.0,2,1.0,40,1,4,54,3,4.380211241711606,9,1.0
9996,0.0,2,1.0,45,6,1,35,2,5.477121254719663,9,0.0
9997,0.0,1,1.0,44,1,1,45,5,5.518513939877887,9,0.0
9998,0.0,2,1.0,40,4,1,73,1,4.4404367661057735,9,1.0
9999,0.0,1,1.0,47,6,5,76,3,4.432969290874405,9,0.0
10000,0.0,2,1.0,44,1,1,63,2,4.981365509078544,9,1.0
10001,0.0,1,1.0,39,1,5,67,3,4.7558748556724915,9,0.0
10002,0.0,2,1.0,44,6,4,25,1,4.819543935541868,9,0.0
10003,0.0,1,1.0,34,1,1,53,2,4.845098040014257,2,1.0
10004,0.0,1,1.0,44,1,1,59,2,5.141449773400467,9,1.0
10005,1.0,2,1.0,40,6,1,52,4,4.477121254719663,2,0.0
10006,0.0,1,1.0,41,5,1,69,4,4.212187604403958,9,1.0
10007,0.0,2,1.0,34,1,5,54,8,4.7558748556724915,9,0.0
10008,0.0,1,0.0,39,4,1,58,2,4.8904210188009145,3,1.0
10011,0.0,2,1.0,44,1,1,40,4,5.307496037913213,2,1.0
10012,0.0,2,1.0,35,3,5,72,2,4.380211241711606,9,1.0
10013,1.0,2,1.0,37,3,1,70,1,4.278753600952829,9,0.0
10014,1.0,2,1.0,45,4,1,44,2,5.041392685158225,9,0.0
10015,0.0,1,1.0,39,1,1,54,3,5.243038048686294,9,1.0
10017,0.0,1,1.0,40,1,1,70,2,5.113943352306837,9,1.0
10018,0.0,2,1.0,45,6,4,61,4,5.376576957056512,9,1.0
10019,0.0,1,1.0,44,6,1,27,1,5.079181246047625,9,0.0
10020,0.0,1,1.0,44,4,1,73,1,4.598790506763115,9,1.0
10021,0.0,1,1.0,39,1,1,72,2,4.463892988985907,3,1.0
10024,0.0,2,1.0,45,1,4,72,2,5.432969290874405,2,1.0
10025,0.0,1,1.0,40,6,1,41,1,4.334453751150931,9,0.0
10026,0.0,1,1.0,44,1,1,85,2,4.7831886910752575,2,1.0
10027,0.0,2,1.0,35,6,5,48,5,4.537819095073274,9,0.0
10028,0.0,2,1.0,44,6,1,67,1,4.05307844348342,9,0.0
10030,0.0,1,1.0,41,6,1,29,5,4.820201459485641,9,0.0
10031,0.0,2,1.0,39,1,1,46,3,4.645422269349092,2,0.0
10032,0.0,1,1.0,45,1,1,78,2,5.6180480967120925,9,1.0
10036,0.0,1,1.0,44,1,1,34,3,4.903089986991944,9,0.0
10037,0.0,2,1.0,39,4,4,49,4,4.5003737143533735,9,0.0
10039,0.0,1,1.0,41,1,1,70,3,5.233757362965511,9,1.0
10040,0.0,2,1.0,40,4,1,80,1,4.334453751150931,2,0.0
10041,0.0,1,0.0,34,3,1,85,1,4.14921911265538,4,1.0
10042,0.0,1,1.0,44,1,1,34,3,5.049334335972284,5,1.0
10043,0.0,2,1.0,39,3,1,45,3,4.68930885912362,6,0.0
10046,0.0,2,0.0,39,1,1,69,2,4.260071387985075,4,0.0
10047,0.0,2,1.0,39,6,1,33,4,4.113943352306837,6,0.0
10048,0.0,2,1.0,42,4,1,39,4,4.456366033129043,5,0.0
10049,1.0,2,1.0,37,3,1,67,1,4.113943352306837,6,0.0
10050,0.0,2,1.0,44,1,1,28,2,4.550228353055094,6,0.0
10051,0.0,1,1.0,46,1,1,85,2,4.518566578443118,5,1.0
10052,0.0,1,1.0,39,1,4,45,3,4.518513939877887,5,1.0
10053,0.0,2,1.0,40,6,1,64,1,4.133538908370218,6,0.0
10054,0.0,2,1.0,40,6,1,34,1,4.021189299069938,3,0.0
10055,0.0,1,1.0,38,1,1,59,4,4.903089986991944,6,1.0
10056,0.0,2,0.0,38,6,1,21,4,4.176091259055681,4,0.0
10058,0.0,2,1.0,40,6,1,77,1,4.114610984232173,5,0.0
10060,0.0,1,1.0,39,1,1,50,3,4.6020599913279625,6,1.0
10062,0.0,1,1.0,44,1,1,80,2,5.013679697291193,3,1.0
10063,0.0,1,0.0,40,6,1,32,1,4.036229544086295,4,0.0
10064,0.0,2,1.0,43,6,1,30,4,4.664641975556125,5,0.0
10067,0.0,2,1.0,44,4,1,59,1,4.771146348814985,5,1.0
10068,0.0,2,1.0,44,4,1,57,3,4.732393759822968,5,1.0
10070,0.0,2,1.0,40,6,1,34,1,4.021189299069938,3,0.0
10071,0.0,2,0.0,39,4,1,71,1,4.079181246047625,4,0.0
10072,1.0,2,1.0,39,4,1,69,1,4.342422680822207,5,0.0
10074,0.0,1,1.0,44,1,1,45,4,5.598243191653623,5,1.0
10075,0.0,2,1.0,41,3,1,78,2,4.732393759822968,3,1.0
10076,0.0,2,0.0,34,3,1,85,1,4.079181246047625,4,0.0
10078,0.0,1,1.0,39,1,1,68,2,4.767155866082181,5,0.0
10082,0.0,1,1.0,40,4,1,62,2,4.176091259055681,5,1.0
10084,0.0,1,0.0,40,1,1,22,3,4.505149978319906,4,0.0
10086,0.0,1,1.0,44,1,1,78,2,4.440909082065218,5,1.0
10087,0.0,2,1.0,45,1,1,40,5,5.079181246047625,4,1.0
10088,0.0,2,1.0,40,4,1,49,2,4.537819095073274,6,0.0
10089,0.0,2,1.0,39,3,1,61,2,4.315970345456917,6,0.0
10090,0.0,2,0.0,41,5,1,67,1,4.532117116248804,4,0.0
10091,0.0,1,1.0,36,3,1,77,1,4.603144372620182,6,1.0
10092,0.0,2,1.0,45,1,1,71,2,4.683947130751513,5,1.0
10093,0.0,1,1.0,44,6,1,51,1,5.00902574208691,5,1.0
