Property Sub Type,Close$/SqFt,Close_Year,Close_Month,close_month_index,Close Date
Condominium,1.27,2019,7,19,7/29/19
Duplex,1.42,2019,7,19,7/20/19
Condominium,1.25,2019,7,19,7/12/19
Duplex,0.68,2019,7,19,7/1/19
Duplex,0.66,2019,7,19,7/1/19
Condominium,1.13,2019,7,19,7/27/19
Condominium,1.14,2019,7,19,7/15/19
Condominium,1.36,2019,7,19,7/5/19
Duplex,0.7,2019,7,19,7/6/19
Duplex,0.7,2019,7,19,7/11/19
Condominium,1.51,2019,7,19,7/8/19
Condominium,1.29,2019,7,19,7/28/19
Duplex,0.71,2019,7,19,7/16/19
Townhouse,1.17,2019,7,19,7/25/19
Duplex,0.64,2019,7,19,7/5/19
Duplex,0.5,2019,7,19,7/15/19
Condominium,1.34,2019,7,19,7/12/19
Condominium,1.32,2019,7,19,7/10/19
Duplex,0.71,2019,7,19,7/22/19
Condominium,1.22,2019,7,19,7/25/19
Condominium,1.22,2019,7,19,7/26/19
Duplex,0.68,2019,7,19,7/6/19
Duplex,1.65,2019,7,19,7/30/19
Duplex,1.42,2019,7,19,7/15/19
Condominium,1.15,2019,7,19,7/2/19
Condominium,1.68,2019,7,19,7/10/19
Duplex,1.32,2019,7,19,7/27/19
Single Family Resi,1.62,2019,7,19,7/26/19
Single Family Resi,1.54,2019,7,19,7/29/19
Condominium,1.2,2019,7,19,7/15/19
Condominium,1.22,2019,7,19,7/29/19
Condominium,1.21,2019,7,19,7/14/19
Duplex,1.19,2019,7,19,7/3/19
Duplex,0.67,2019,7,19,7/1/19
Single Family Resi,1.43,2019,7,19,7/15/19
Single Family Resi,1.58,2019,7,19,7/30/19
Duplex,1.77,2019,7,19,7/21/19
Townhouse,1.02,2019,7,19,7/15/19
Condominium,1.19,2019,7,19,7/26/19
Single Family Resi,1.4,2019,7,19,7/31/19
Condominium,1.04,2019,7,19,7/15/19
Duplex,0.76,2019,7,19,7/13/19
Single Family Resi,1.13,2019,7,19,7/15/19
Townhouse,1.13,2019,7,19,7/15/19
Single Family Resi,1.48,2019,7,19,7/24/19
Single Family Resi,1.22,2019,7,19,7/12/19
Single Family Resi,1.5,2019,7,19,7/1/19
Single Family Resi,1.47,2019,7,19,7/1/19
Single Family Resi,1.38,2019,7,19,7/19/19
Single Family Resi,1.02,2019,7,19,7/11/19
Single Family Resi,1.12,2019,7,19,7/22/19
Single Family Resi,1.53,2019,7,19,7/2/19
Single Family Resi,1.11,2019,7,19,7/31/19
Single Family Resi,1.26,2019,7,19,7/8/19
Single Family Resi,1.17,2019,7,19,7/12/19
Single Family Resi,1.26,2019,7,19,7/21/19
Single Family Resi,1.44,2019,7,19,7/1/19
Single Family Resi,2.01,2019,7,19,7/26/19
Single Family Resi,1.32,2019,7,19,7/17/19
Apartment,1.02,2019,7,19,7/31/19
Apartment,1.02,2019,7,19,7/26/19
Duplex,0.68,2019,7,19,7/22/19
Duplex,0.68,2019,7,19,7/25/19
Duplex,1.78,2019,7,19,7/15/19
Apartment,1.33,2019,7,19,7/2/19
Apartment,1.33,2019,7,19,7/2/19
Apartment,1.33,2019,7,19,7/9/19
Apartment,1.73,2019,7,19,7/27/19
Condominium,2.03,2019,7,19,7/27/19
Condominium,2.03,2019,7,19,7/16/19
Duplex,0.68,2019,7,19,7/31/19
Duplex,0.6,2019,7,19,7/26/19
Single Family Resi,1.57,2019,7,19,7/28/19
Duplex,0.83,2019,7,19,7/11/19
Duplex,2.35,2019,7,19,7/5/19
Duplex,1.3,2019,7,19,7/15/19
Duplex,0.6,2019,7,19,7/13/19
Duplex,1.81,2019,7,19,7/24/19
Single Family Resi,1.53,2019,7,19,7/12/19
Apartment,2.08,2019,7,19,7/20/19
Condominium,1.63,2019,7,19,7/19/19
Duplex,1.52,2019,7,19,7/1/19
Duplex,0.94,2019,7,19,7/15/19
Single Family Resi,1.46,2019,7,19,7/17/19
Condominium,2.63,2019,7,19,7/22/19
Condominium,1.84,2019,7,19,7/13/19
Single Family Resi,1.05,2019,7,19,7/12/19
Single Family Resi,1.55,2019,7,19,7/25/19
Duplex,1.25,2019,7,19,7/15/19
Duplex,0.88,2019,7,19,7/25/19
Duplex,1.06,2019,7,19,7/1/19
Single Family Resi,1.47,2019,7,19,7/17/19
Duplex,1.63,2019,7,19,7/10/19
Condominium,1.05,2019,7,19,7/12/19
Duplex,1.74,2019,7,19,7/23/19
Single Family Resi,1.05,2019,7,19,7/30/19
Single Family Resi,1.31,2019,7,19,7/18/19
Single Family Resi,1.61,2019,7,19,7/23/19
Single Family Resi,1.03,2019,7,19,7/15/19
Single Family Resi,1.52,2019,7,19,7/24/19
Duplex,1.89,2019,7,19,7/27/19
Single Family Resi,1.03,2019,7,19,7/26/19
Duplex,1.74,2019,7,19,7/22/19
Single Family Resi,1.38,2019,7,19,7/1/19
Single Family Resi,2.04,2019,7,19,7/29/19
Single Family Resi,1.75,2019,7,19,7/9/19
Single Family Resi,1.05,2019,7,19,7/11/19
Duplex,2.5,2019,7,19,7/10/19
Single Family Resi,1.56,2019,7,19,7/10/19
Single Family Resi,1.82,2019,7,19,7/15/19
Duplex,1.73,2019,7,19,7/23/19
Single Family Resi,1.47,2019,7,19,7/25/19
Single Family Resi,1.23,2019,7,19,7/22/19
Single Family Resi,1.7,2019,7,19,7/3/19
Single Family Resi,1.27,2019,7,19,7/2/19
Single Family Resi,1.61,2019,7,19,7/15/19
Duplex,1.32,2019,7,19,7/29/19
Single Family Resi,1.59,2019,7,19,7/13/19
Single Family Resi,1.93,2019,7,19,7/3/19
Single Family Resi,2.01,2019,7,19,7/1/19
Single Family Resi,1.63,2019,7,19,7/9/19
Single Family Resi,1.86,2019,7,19,7/15/19
Single Family Resi,1.66,2019,7,19,7/22/19
Single Family Resi,1.13,2019,7,19,7/26/19
Single Family Resi,1.4,2019,7,19,7/17/19
Single Family Resi,1.11,2019,7,19,7/11/19
Single Family Resi,1.05,2019,7,19,7/15/19
Single Family Resi,1.53,2019,7,19,7/31/19
Single Family Resi,1.52,2019,7,19,7/29/19
Single Family Resi,0.87,2019,7,19,7/19/19
Single Family Resi,1.61,2019,7,19,7/22/19
Single Family Resi,2.14,2019,7,19,7/26/19
Single Family Resi,1.32,2019,7,19,7/15/19
Single Family Resi,2.13,2019,7,19,7/5/19
Townhouse,1.53,2019,7,19,7/22/19
Single Family Resi,1.68,2019,7,19,7/14/19
Single Family Resi,1.85,2019,7,19,7/11/19
Single Family Resi,1.55,2019,7,19,7/1/19
Duplex,1.0,2019,7,19,7/3/19
Townhouse,1.54,2019,7,19,7/12/19
Single Family Resi,1.82,2019,7,19,7/5/19
Quadruplex,0.29,2019,7,19,7/17/19
Quadruplex,0.23,2019,7,19,7/3/19
Quadruplex,0.25,2019,7,19,7/2/19
Duplex,1.33,2019,7,19,7/3/19
Single Family Resi,1.29,2019,7,19,7/26/19
Single Family Resi,1.1,2019,7,19,7/28/19
Single Family Resi,1.09,2019,7,19,7/8/19
Single Family Resi,1.22,2019,7,19,7/1/19
Single Family Resi,1.04,2019,7,19,7/13/19
Single Family Resi,1.11,2019,7,19,7/1/19
Single Family Resi,1.08,2019,7,19,7/10/19
Single Family Resi,0.78,2019,7,19,7/5/19
Single Family Resi,0.95,2019,7,19,7/11/19
Single Family Resi,0.97,2019,7,19,7/6/19
Single Family Resi,0.78,2019,7,19,7/14/19
Single Family Resi,0.75,2019,7,19,7/15/19
Condominium,2.08,2019,7,19,7/11/19
Condominium,1.94,2019,7,19,7/8/19
Apartment,2.35,2019,7,19,7/30/19
Apartment,1.42,2019,7,19,7/5/19
Condominium,2.28,2019,7,19,7/10/19
See Remarks,2.28,2019,7,19,7/12/19
Condominium,2.28,2019,7,19,7/9/19
See Remarks,2.28,2019,7,19,7/22/19
Apartment,2.18,2019,7,19,7/18/19
Apartment,2.18,2019,7,19,7/10/19
Apartment,1.75,2019,7,19,7/8/19
Apartment,2.24,2019,7,19,7/27/19
Apartment,2.01,2019,7,19,7/30/19
Apartment,2.22,2019,7,19,7/18/19
Condominium,2.6,2019,7,19,7/26/19
Condominium,2.28,2019,7,19,7/29/19
Apartment,2.4,2019,7,19,7/26/19
Apartment,1.48,2019,7,19,7/29/19
Apartment,1.61,2019,7,19,7/12/19
Apartment,2.75,2019,7,19,7/22/19
Condominium,1.48,2019,7,19,7/1/19
Apartment,2.75,2019,7,19,7/1/19
Condominium,2.65,2019,7,19,7/15/19
Apartment,1.71,2019,7,19,7/3/19
See Remarks,1.69,2019,7,19,7/15/19
Condominium,2.05,2019,7,19,7/30/19
Apartment,3.07,2019,7,19,7/22/19
Condominium,2.55,2019,7,19,7/18/19
Condominium,1.8,2019,7,19,7/27/19
Condominium,2.52,2019,7,19,7/22/19
Condominium,1.62,2019,7,19,7/11/19
Apartment,1.91,2019,7,19,7/3/19
Apartment,1.85,2019,7,19,7/19/19
Apartment,1.85,2019,7,19,7/18/19
Apartment,2.64,2019,7,19,7/22/19
Apartment,1.99,2019,7,19,7/1/19
Apartment,2.64,2019,7,19,7/1/19
Apartment,1.88,2019,7,19,7/23/19
See Remarks,2.38,2019,7,19,7/19/19
Quadruplex,1.69,2019,7,19,7/9/19
Single Family Resi,1.57,2019,7,19,7/3/19
Apartment,1.96,2019,7,19,7/27/19
Apartment,2.73,2019,7,19,7/22/19
Single Family Resi,2.5,2019,7,19,7/1/19
Condominium,1.85,2019,7,19,7/9/19
Apartment,2.24,2019,7,19,7/20/19
Apartment,2.17,2019,7,19,7/22/19
Apartment,1.43,2019,7,19,7/23/19
Apartment,1.43,2019,7,19,7/2/19
Apartment,1.43,2019,7,19,7/11/19
Condominium,2.22,2019,7,19,7/15/19
Quadruplex,0.45,2019,7,19,7/23/19
See Remarks,2.5,2019,7,19,7/15/19
Apartment,1.9,2019,7,19,7/2/19
Apartment,1.37,2019,7,19,7/10/19
Apartment,1.38,2019,7,19,7/8/19
Apartment,2.05,2019,7,19,7/22/19
Apartment,1.64,2019,7,19,7/1/19
Condominium,2.53,2019,7,19,7/14/19
Apartment,2.52,2019,7,19,7/10/19
Apartment,1.91,2019,7,19,7/23/19
Duplex,0.66,2019,7,19,7/3/19
Duplex,1.93,2019,7,19,7/1/19
Condominium,1.61,2019,7,19,7/26/19
Duplex,1.67,2019,7,19,7/1/19
Duplex,1.4,2019,7,19,7/1/19
Single Family Resi,2.3,2019,7,19,7/18/19
Apartment,1.82,2019,7,19,7/23/19
Condominium,1.69,2019,7,19,7/3/19
Single Family Resi,1.08,2019,7,19,7/26/19
Duplex,0.91,2019,7,19,7/26/19
Duplex,1.99,2019,7,19,7/18/19
Duplex,1.77,2019,7,19,7/17/19
Duplex,2.2,2019,7,19,7/26/19
Condominium,1.72,2019,7,19,7/3/19
Duplex,1.78,2019,7,19,7/10/19
Condominium,1.78,2019,7,19,7/29/19
Duplex,1.5,2019,7,19,7/25/19
Duplex,1.07,2019,7,19,7/23/19
Single Family Resi,2.72,2019,7,19,7/15/19
Apartment,2.29,2019,7,19,7/12/19
Duplex,1.99,2019,7,19,7/15/19
Single Family Resi,1.9,2019,7,19,7/20/19
Single Family Resi,1.77,2019,7,19,7/2/19
Single Family Resi,1.88,2019,7,19,7/15/19
Single Family Resi,2.25,2019,7,19,7/26/19
Apartment,2.15,2019,7,19,7/19/19
Single Family Resi,2.26,2019,7,19,7/12/19
Single Family Resi,1.96,2019,7,19,7/17/19
Single Family Resi,1.67,2019,7,19,7/1/19
Single Family Resi,2.32,2019,7,19,7/9/19
Single Family Resi,2.29,2019,7,19,7/12/19
Single Family Resi,1.99,2019,7,19,7/3/19
Condominium,1.58,2019,7,19,7/1/19
See Remarks,2.13,2019,7,19,7/1/19
Single Family Resi,1.62,2019,7,19,7/13/19
Duplex,1.77,2019,7,19,7/20/19
Duplex,1.75,2019,7,19,7/25/19
Duplex,1.13,2019,7,19,7/18/19
Single Family Resi,2.41,2019,7,19,7/3/19
Duplex,2.15,2019,7,19,7/28/19
Single Family Resi,2.32,2019,7,19,7/15/19
Single Family Resi,1.45,2019,7,19,7/3/19
Duplex,1.59,2019,7,19,7/29/19
Single Family Resi,1.73,2019,7,19,7/22/19
Triplex,1.79,2019,7,19,7/17/19
Single Family Resi,1.64,2019,7,19,7/1/19
Single Family Resi,2.4,2019,7,19,7/30/19
Duplex,2.21,2019,7,19,7/15/19
Single Family Resi,1.96,2019,7,19,7/15/19
Single Family Resi,1.07,2019,7,19,7/26/19
Single Family Resi,1.71,2019,7,19,7/1/19
Single Family Resi,1.96,2019,7,19,7/9/19
Single Family Resi,2.3,2019,7,19,7/22/19
Single Family Resi,1.56,2019,7,19,7/16/19
Single Family Resi,1.81,2019,7,19,7/24/19
Single Family Resi,2.31,2019,7,19,7/31/19
Single Family Resi,1.73,2019,7,19,7/20/19
Condominium,1.51,2019,7,19,7/22/19
Single Family Resi,2.79,2019,7,19,7/12/19
Condominium,1.77,2019,7,19,7/24/19
Single Family Resi,2.36,2019,7,19,7/31/19
Single Family Resi,2.81,2019,7,19,7/15/19
Single Family Resi,1.93,2019,7,19,7/17/19
Single Family Resi,1.66,2019,7,19,7/1/19
Single Family Resi,2.14,2019,7,19,7/26/19
Single Family Resi,2.39,2019,7,19,7/3/19
Single Family Resi,1.85,2019,7,19,7/10/19
Single Family Resi,2.07,2019,7,19,7/15/19
Condominium,1.84,2019,7,19,7/26/19
Single Family Resi,1.69,2019,7,19,7/18/19
Single Family Resi,1.67,2019,7,19,7/16/19
Duplex,1.05,2019,7,19,7/17/19
Single Family Resi,2.01,2019,7,19,7/26/19
Condominium,0.15,2019,7,19,7/16/19
Single Family Resi,2.12,2019,7,19,7/25/19
Single Family Resi,2.12,2019,7,19,7/19/19
Single Family Resi,1.61,2019,7,19,7/26/19
Single Family Resi,1.93,2019,7,19,7/15/19
Single Family Resi,1.23,2019,7,19,7/15/19
Single Family Resi,1.78,2019,7,19,7/25/19
Apartment,2.65,2019,7,19,7/29/19
Apartment,1.95,2019,7,19,7/3/19
Apartment,1.95,2019,7,19,7/11/19
Apartment,1.95,2019,7,19,7/25/19
See Remarks,2.98,2019,7,19,7/19/19
Duplex,0.39,2019,7,19,7/13/19
Duplex,1.41,2019,7,19,7/10/19
Triplex,1.52,2019,7,19,7/15/19
Duplex,1.57,2019,7,19,7/9/19
Single Family Resi,2.71,2019,7,19,7/17/19
Condominium,2.02,2019,7,19,7/20/19
Triplex,2.0,2019,7,19,7/31/19
Duplex,1.8,2019,7,19,7/12/19
Triplex,0.49,2019,7,19,7/26/19
See Remarks,2.64,2019,7,19,7/28/19
Single Family Resi,2.31,2019,7,19,7/1/19
Duplex,2.17,2019,7,19,7/3/19
Apartment,2.0,2019,7,19,7/21/19
Single Family Resi,2.06,2019,7,19,7/23/19
Condominium,2.93,2019,7,19,7/29/19
See Remarks,4.93,2019,7,19,7/19/19
Single Family Resi,2.46,2019,7,19,7/5/19
Duplex,2.13,2019,7,19,7/12/19
Duplex,0.63,2019,7,19,7/30/19
Condominium,2.19,2019,7,19,7/16/19
Single Family Resi,2.22,2019,7,19,7/10/19
Single Family Resi,1.59,2019,7,19,7/12/19
Single Family Resi,1.52,2019,7,19,7/3/19
Single Family Resi,2.33,2019,7,19,7/24/19
Single Family Resi,2.24,2019,7,19,7/1/19
Single Family Resi,1.96,2019,7,19,7/1/19
Single Family Resi,2.69,2019,7,19,7/25/19
Single Family Resi,1.82,2019,7,19,7/26/19
Single Family Resi,1.59,2019,7,19,7/18/19
Single Family Resi,1.26,2019,7,19,7/29/19
See Remarks,0.77,2019,7,19,7/12/19
Condominium,1.93,2019,7,19,7/10/19
Single Family Resi,1.14,2019,7,19,7/20/19
Condominium,2.82,2019,7,19,7/21/19
Condominium,1.6,2019,7,19,7/26/19
Condominium,3.71,2019,7,19,7/26/19
Condominium,1.92,2019,7,19,7/20/19
Single Family Resi,1.42,2019,7,19,7/9/19
Single Family Resi,2.74,2019,7,19,7/9/19
Single Family Resi,1.59,2019,7,19,7/9/19
Condominium,1.96,2019,7,19,7/19/19
Duplex,1.6,2019,7,19,7/15/19
Condominium,1.68,2019,7,19,7/26/19
Single Family Resi,2.78,2019,7,19,7/23/19
Single Family Resi,2.9,2019,7,19,7/24/19
Single Family Resi,1.74,2019,7,19,7/25/19
Single Family Resi,2.16,2019,7,19,7/17/19
Single Family Resi,2.0,2019,7,19,7/7/19
Single Family Resi,2.96,2019,7,19,7/9/19
Single Family Resi,2.24,2019,7,19,7/5/19
Single Family Resi,2.01,2019,7,19,7/22/19
Condominium,2.18,2019,7,19,7/17/19
Single Family Resi,2.31,2019,7,19,7/13/19
Condominium,2.61,2019,7,19,7/12/19
Single Family Resi,1.1,2019,7,19,7/8/19
Single Family Resi,1.58,2019,7,19,7/1/19
Single Family Resi,2.14,2019,7,19,7/26/19
Condominium,1.65,2019,7,19,7/31/19
See Remarks,2.69,2019,7,19,7/19/19
Townhouse,2.09,2019,7,19,7/1/19
Condominium,1.55,2019,7,19,7/8/19
Condominium,1.72,2019,7,19,7/15/19
Single Family Resi,1.59,2019,7,19,7/25/19
Single Family Resi,2.51,2019,7,19,7/4/19
Single Family Resi,2.36,2019,7,19,7/29/19
Single Family Resi,1.51,2019,7,19,7/11/19
Condominium,2.08,2019,7,19,7/12/19
Single Family Resi,1.07,2019,7,19,7/17/19
Single Family Resi,1.44,2019,7,19,7/5/19
Single Family Resi,1.63,2019,7,19,7/27/19
Duplex,1.99,2019,7,19,7/1/19
Single Family Resi,2.08,2019,7,19,7/26/19
Single Family Resi,2.35,2019,7,19,7/2/19
Single Family Resi,1.51,2019,7,19,7/12/19
Single Family Resi,1.4,2019,7,19,7/1/19
Single Family Resi,2.21,2019,7,19,7/25/19
Single Family Resi,1.39,2019,7,19,7/1/19
Single Family Resi,1.6,2019,7,19,7/12/19
Single Family Resi,2.68,2019,7,19,7/12/19
Single Family Resi,2.26,2019,7,19,7/22/19
Single Family Resi,1.02,2019,7,19,7/18/19
Single Family Resi,0.96,2019,7,19,7/15/19
Single Family Resi,1.13,2019,7,19,7/29/19
Single Family Resi,1.16,2019,7,19,7/3/19
Single Family Resi,1.09,2019,7,19,7/15/19
Condominium,1.04,2019,7,19,7/9/19
Single Family Resi,1.08,2019,7,19,7/15/19
Single Family Resi,1.18,2019,7,19,7/4/19
Single Family Resi,1.15,2019,7,19,7/1/19
Single Family Resi,0.85,2019,7,19,7/11/19
Single Family Resi,0.8,2019,7,19,7/12/19
Single Family Resi,0.8,2019,7,19,7/19/19
Single Family Resi,0.86,2019,7,19,7/8/19
Single Family Resi,1.19,2019,7,19,7/9/19
Single Family Resi,0.98,2019,7,19,7/1/19
Single Family Resi,1.34,2019,7,19,7/12/19
Single Family Resi,1.21,2019,7,19,7/18/19
Single Family Resi,1.38,2019,7,19,7/23/19
Apartment,2.2,2019,7,19,7/24/19
Apartment,2.2,2019,7,19,7/1/19
Quadruplex,0.47,2019,7,19,7/10/19
See Remarks,2.11,2019,7,19,7/26/19
Quadruplex,1.59,2019,7,19,7/11/19
Apartment,1.75,2019,7,19,7/25/19
Condominium,2.22,2019,7,19,7/30/19
Quadruplex,1.37,2019,7,19,7/22/19
Condominium,1.62,2019,7,19,7/1/19
Quadruplex,1.28,2019,7,19,7/29/19
Quadruplex,1.11,2019,7,19,7/16/19
Apartment,1.4,2019,7,19,7/1/19
Condominium,2.34,2019,7,19,7/15/19
See Remarks,2.88,2019,7,19,7/26/19
Condominium,2.35,2019,7,19,7/22/19
Quadruplex,0.36,2019,7,19,7/21/19
Duplex,2.0,2019,7,19,7/8/19
Quadruplex,2.5,2019,7,19,7/1/19
Condominium,1.34,2019,7,19,7/31/19
Duplex,0.83,2019,7,19,7/9/19
Duplex,1.58,2019,7,19,7/2/19
Duplex,1.59,2019,7,19,7/18/19
See Remarks,2.25,2019,7,19,7/22/19
Condominium,2.15,2019,7,19,7/25/19
Apartment,0.24,2019,7,19,7/11/19
Condominium,2.41,2019,7,19,7/12/19
Apartment,0.25,2019,7,19,7/1/19
Quadruplex,1.39,2019,7,19,7/15/19
Condominium,2.34,2019,7,19,7/17/19
Quadruplex,1.75,2019,7,19,7/27/19
Condominium,2.15,2019,7,19,7/8/19
Condominium,1.9,2019,7,19,7/15/19
Condominium,1.44,2019,7,19,7/10/19
Duplex,0.98,2019,7,19,7/16/19
Duplex,1.35,2019,7,19,7/20/19
Duplex,1.78,2019,7,19,7/17/19
Condominium,1.87,2019,7,19,7/5/19
Condominium,1.85,2019,7,19,7/1/19
Condominium,1.72,2019,7,19,7/3/19
Duplex,0.95,2019,7,19,7/26/19
Duplex,0.75,2019,7,19,7/15/19
Duplex,1.78,2019,7,19,7/1/19
Condominium,1.64,2019,7,19,7/19/19
Duplex,1.33,2019,7,19,7/15/19
Quadruplex,1.6,2019,7,19,7/20/19
Single Family Resi,1.96,2019,7,19,7/9/19
Condominium,1.78,2019,7,19,7/18/19
Condominium,1.75,2019,7,19,7/1/19
Duplex,1.68,2019,7,19,7/27/19
Single Family Resi,1.88,2019,7,19,7/25/19
See Remarks,3.09,2019,7,19,7/10/19
Condominium,1.83,2019,7,19,7/31/19
Single Family Resi,1.32,2019,7,19,7/26/19
Duplex,0.68,2019,7,19,7/1/19
Duplex,1.82,2019,7,19,7/10/19
Duplex,1.35,2019,7,19,7/10/19
Duplex,1.01,2019,7,19,7/7/19
Duplex,0.89,2019,7,19,7/19/19
See Remarks,2.09,2019,7,19,7/1/19
Condominium,1.96,2019,7,19,7/8/19
Duplex,1.39,2019,7,19,7/31/19
Condominium,1.27,2019,7,19,7/28/19
Duplex,1.56,2019,7,19,7/24/19
Single Family Resi,2.44,2019,7,19,7/1/19
Single Family Resi,2.22,2019,7,19,7/11/19
Single Family Resi,2.21,2019,7,19,7/20/19
Single Family Resi,2.7,2019,7,19,7/13/19
Duplex,0.88,2019,7,19,7/25/19
Single Family Resi,1.94,2019,7,19,7/15/19
Single Family Resi,2.05,2019,7,19,7/23/19
Condominium,1.77,2019,7,19,7/16/19
Condominium,1.93,2019,7,19,7/15/19
Single Family Resi,2.15,2019,7,19,7/20/19
Apartment,2.3,2019,7,19,7/22/19
Single Family Resi,2.7,2019,7,19,7/26/19
Single Family Resi,1.43,2019,7,19,7/25/19
Condominium,1.92,2019,7,19,7/19/19
Single Family Resi,2.27,2019,7,19,7/25/19
Condominium,2.36,2019,7,19,7/12/19
Single Family Resi,1.59,2019,7,19,7/12/19
Single Family Resi,1.92,2019,7,19,7/18/19
See Remarks,3.13,2019,7,19,7/19/19
Condominium,2.79,2019,7,19,7/21/19
Single Family Resi,2.57,2019,7,19,7/18/19
Duplex,1.01,2019,7,19,7/3/19
Single Family Resi,2.04,2019,7,19,7/12/19
Condominium,2.57,2019,7,19,7/15/19
Condominium,1.52,2019,7,19,7/1/19
Single Family Resi,3.01,2019,7,19,7/1/19
Single Family Resi,2.39,2019,7,19,7/29/19
Condominium,2.8,2019,7,19,7/1/19
Single Family Resi,2.07,2019,7,19,7/17/19
Duplex,1.18,2019,7,19,7/27/19
Single Family Resi,1.67,2019,7,19,7/21/19
Single Family Resi,3.16,2019,7,19,7/1/19
Single Family Resi,2.81,2019,7,19,7/1/19
Single Family Resi,1.73,2019,7,19,7/18/19
Single Family Resi,2.04,2019,7,19,7/22/19
Duplex,1.03,2019,7,19,7/15/19
Single Family Resi,2.33,2019,7,19,7/11/19
Condominium,1.55,2019,7,19,7/12/19
Condominium,1.52,2019,7,19,7/13/19
Condominium,2.33,2019,7,19,7/1/19
Duplex,2.54,2019,7,19,7/10/19
Condominium,2.14,2019,7,19,7/22/19
Condominium,2.26,2019,7,19,7/31/19
Townhouse,1.92,2019,7,19,7/31/19
Townhouse,1.97,2019,7,19,7/16/19
Condominium,2.21,2019,7,19,7/8/19
Duplex,2.43,2019,7,19,7/15/19
Single Family Resi,2.47,2019,7,19,7/30/19
Condominium,2.89,2019,7,19,7/12/19
Apartment,2.23,2019,7,19,7/24/19
Apartment,2.23,2019,7,19,7/10/19
Apartment,2.05,2019,7,19,7/19/19
Quadruplex,0.47,2019,7,19,7/15/19
Quadruplex,1.39,2019,7,19,7/17/19
Quadruplex,0.38,2019,7,19,7/10/19
Quadruplex,0.4,2019,7,19,7/30/19
Condominium,2.3,2019,7,19,7/25/19
Duplex,1.91,2019,7,19,7/1/19
Condominium,1.7,2019,7,19,7/11/19
Quadruplex,1.67,2019,7,19,7/15/19
Duplex,1.34,2019,7,19,7/9/19
Condominium,1.73,2019,7,19,7/25/19
Condominium,2.86,2019,7,19,7/17/19
Condominium,2.95,2019,7,19,7/3/19
Condominium,2.33,2019,7,19,7/25/19
Condominium,1.9,2019,7,19,7/27/19
Condominium,2.01,2019,7,19,7/1/19
Condominium,2.67,2019,7,19,7/12/19
Condominium,2.65,2019,7,19,7/25/19
Duplex,1.7,2019,7,19,7/16/19
Duplex,1.55,2019,7,19,7/31/19
Condominium,1.76,2019,7,19,7/23/19
Condominium,1.71,2019,7,19,7/29/19
Condominium,1.86,2019,7,19,7/22/19
Single Family Resi,1.61,2019,7,19,7/16/19
Condominium,2.6,2019,7,19,7/9/19
Single Family Resi,2.39,2019,7,19,7/22/19
Single Family Resi,2.5,2019,7,19,7/12/19
Single Family Resi,2.23,2019,7,19,7/29/19
Condominium,2.05,2019,7,19,7/19/19
Single Family Resi,1.89,2019,7,19,7/8/19
Single Family Resi,2.6,2019,7,19,7/16/19
Single Family Resi,2.37,2019,7,19,7/16/19
Condominium,2.03,2019,7,19,7/26/19
Single Family Resi,2.2,2019,7,19,7/28/19
Single Family Resi,2.04,2019,7,19,7/1/19
Single Family Resi,2.5,2019,7,19,7/15/19
Apartment,2.28,2019,7,19,7/30/19
Quadruplex,1.41,2019,7,19,7/5/19
Quadruplex,1.45,2019,7,19,7/5/19
Apartment,2.13,2019,7,19,7/30/19
Duplex,0.68,2019,7,19,7/26/19
Duplex,0.72,2019,7,19,7/19/19
Condominium,1.69,2019,7,19,7/18/19
Duplex,1.65,2019,7,19,7/8/19
Single Family Resi,1.23,2019,7,19,7/10/19
Condominium,1.96,2019,7,19,7/25/19
Single Family Resi,1.99,2019,7,19,7/29/19
Condominium,1.48,2019,7,19,7/25/19
Single Family Resi,1.75,2019,7,19,7/5/19
Single Family Resi,1.44,2019,7,19,7/10/19
Single Family Resi,2.59,2019,7,19,7/1/19
Single Family Resi,1.68,2019,7,19,7/15/19
Single Family Resi,2.19,2019,7,19,7/23/19
Single Family Resi,2.51,2019,7,19,7/17/19
Single Family Resi,1.82,2019,7,19,7/15/19
Single Family Resi,1.64,2019,7,19,7/25/19
Duplex,1.29,2019,7,19,7/25/19
Single Family Resi,1.13,2019,7,19,7/1/19
Single Family Resi,1.75,2019,7,19,7/20/19
Single Family Resi,1.7,2019,7,19,7/28/19
Single Family Resi,1.14,2019,7,19,7/20/19
Single Family Resi,1.28,2019,7,19,7/3/19
Single Family Resi,1.58,2019,7,19,7/10/19
Single Family Resi,1.88,2019,7,19,7/15/19
Single Family Resi,1.12,2019,7,19,7/1/19
Single Family Resi,1.33,2019,7,19,7/5/19
Single Family Resi,0.77,2019,7,19,7/15/19
Single Family Resi,1.31,2019,7,19,7/26/19
Single Family Resi,1.18,2019,7,19,7/16/19
Single Family Resi,1.46,2019,7,19,7/28/19
Single Family Resi,1.59,2019,7,19,7/7/19
Single Family Resi,1.27,2019,7,19,7/30/19
Single Family Resi,1.61,2019,7,19,7/30/19
Single Family Resi,1.66,2019,7,19,7/12/19
Single Family Resi,1.39,2019,7,19,7/29/19
Single Family Resi,1.9,2019,7,19,7/27/19
Condominium,1.2,2019,7,19,7/23/19
Condominium,2.06,2019,7,19,7/28/19
Quadruplex,0.22,2019,7,19,7/8/19
Apartment,2.1,2019,7,19,7/31/19
Apartment,2.1,2019,7,19,7/10/19
